conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,energiedistributieschema's aanpassen,released,skill/competence,sector-specific,energieverdelingsschema's aanpassen,"De procedures voor de distributie van energie controleren om te beoordelen of de energievoorziening moet worden verhoogd of verlaagd, afhankelijk van veranderingen in de vraag en deze veranderingen in het distributieschema opnemen. Ervoor zorgen dat de wijzigingen worden nageleefd.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc | http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,bedienen van apparatuur voor energieproductie en -distributie | tijd beheren | leiding geven aan anderen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2071535-4da0-4253-a548-920d170b80e0,thermische uitrusting ontwerpen,released,skill/competence,sector-specific,thermische materialen ontwerpen,"Conceptueel ontwerpen van apparatuur voor genezing en koeling met behulp van warmteo-verdrachtsprincipes zoals geleiding, convectie, straling en verbranding. De temperatuur van deze apparaten moet stabiel en optimaal blijven, omdat ze voortdurend warmte rond het systeem verplaatsen.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"ontwerpen van industriële materialen, systemen en producten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276,bijproducten en afvalstoffen,released,knowledge,cross-sector,,"Concepten van bijproducten en afvalstoffen. Soorten afval en Europese sectoren met afvalstoffencodes. Oplossingen voor textielbijproducten en afvalterugwinning, hergebruik en recycling.
   ",http://data.europa.eu/esco/isced-f/1021,openbare reinigingsdiensten en sanitaire voorzieningen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2704539-8b55-4164-8911-e550a1f9c47f,bloem- en plantproducten,released,knowledge,sector-specific,,"De aangeboden bloem- en plantproducten, hun functionaliteiten, eigenschappen en wettelijke en regelgevende vereisten.",http://data.europa.eu/esco/isced-f/0511 | http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,biologie | productkennis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2711363-fced-40af-837e-5cea0c7f0604,adviseren over dierenwelzijn,released,skill/competence,sector-specific,adviseren over dierenwelzijn | advies geven over dierenwelzijn,Voorbereiden en verstrekken van informatie aan individuen of groepen mensen over hoe de gezondheid en het welzijn van dieren kan worden bevorderd en hoe de risico's voor de gezondheid en het welzijn van dieren kunnen worden beperkt. Aanbevelingen doen voor corrigerende maatregelen.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5,anderen adviseren | verstrekken van medisch advies
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f29c3331-b0dc-44c6-949f-b646bcfde992,bomenpopulatie analyseren,released,skill/competence,sector-specific,,"Verzamelen van informatie over bomenpopulaties in het bos. Letten op vernietiging door ziekten en insecten, sterfte en brandgevaar.",http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,kwalitatieve informatie verwerken | controleren van omgevingsomstandigheden | kritisch denken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,gezondheids- en veiligheidsvoorschriften,released,knowledge,cross-sector,,"Noodzakelijke gezondheids-, veiligheids-, hygiëne- en milieunormen en wettelijke regels in de sector van een specifieke activiteit.",http://data.europa.eu/esco/isced-f/1022,gezondheid en veiligheid op het werk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f36dff27-a70e-4c23-b2de-e2dffe84adbf,vermeerdering van planten,released,knowledge,sector-specific,verspreiding van planten | voortplanting van planten,"Soorten vermeerderingsmethoden, materialen en zaden en hun criteria inzake gezondheid en kwaliteit.",http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99,milieuproblemen melden,released,skill/competence,cross-sector,milieuproblemen rapporteren,"Milieuverslagen opstellen en communiceren over problemen. Het publiek of alle belanghebbende partijen in een bepaalde context informeren over relevante recente ontwikkelingen op milieugebied, prognoses over de toekomst van het milieu en eventuele problemen en mogelijke oplossingen.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,feiten rapporteren | adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f64b7f4d-e89e-4920-8674-b75a9cd63389,controle van getijdengeneratoren,released,skill/competence,sector-specific,,"Getijdengeneratoren aan routinematige inspecties onderwerpen door alle onderdelen zorgvuldig te inspecteren om eventuele problemen op te sporen en na te gaan of er reparaties nodig zijn.
	",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,elektrische en mechanische systemen en apparatuur testen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f66b2fc3-2952-41e5-89bf-a9157ea29420,zorgen voor naleving van de milieuwetgeving bij voedselproductie,released,skill/competence,sector-specific,naleving van de milieuwetgeving bij voedselproductie garanderen,Zorgen voor de naleving van de milieuwetgeving bij de voedselproductie. Inzicht hebben in de wetgeving inzake milieuaangelegenheden in de levensmiddelenproductie en deze in de praktijk toepassen.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,naleven van wetten en normen op het gebied van milieubescherming | zorgen voor naleving van de milieuwetgeving | manieren vinden om de negatieve gevolgen van consumptie te verminderen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,efficiëntieplannen voor logistieke operaties ontwikkelen,released,skill/competence,sector-specific,,Uitwerken en implementeren van plannen om de efficiëntie te verhogen en afval te verminderen tijdens logistieke operaties.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,operationele beleidslijnen en procedures ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923,milieubeschermingsmaatregelen implementeren,released,skill/competence,cross-sector,,Milieucriteria handhaven om milieuschade te voorkomen. Streven naar een efficiënt gebruik van hulpbronnen om verspilling te voorkomen en de kosten te verlagen. Collega's motiveren om relevante stappen te ondernemen om op een milieuvriendelijke manier te opereren.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,naleven van wetten en normen op het gebied van milieubescherming
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f76eeb55-2ad1-40ef-ba09-fa60e2c28b40,een kunstlichtsysteem ontwerpen,released,skill/competence,sector-specific,,"Onderzoek en ontwerp van een kunstlichtsysteem op basis van daglicht, een timer of de bezetting van de ruimten. Daarbij rekening houden met eventuele technische specificaties en beperkingen, zoals stroomkwaliteit en energie-efficiëntie en de invloed van gebruikte materialen in gloei- of ledlampen op het milieu.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,ontwerpen van systemen en producten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7df4f5d-a2b9-42f3-a41c-203e42a9457a,assisteren bij de teelt van planten,released,skill/competence,occupation-specific,,"Assisteren bij het telen van lokale inheemse planten voor herbegroeiingswerken volgens een jaarlijks schema.
	",http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,"gewassen, andere planten en bomen planten, snoeien en oogsten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f806d624-7700-4e47-9f7b-253d4d6ab9e5,dierenwelzijn promoten,released,skill/competence,sector-specific,,Bevorderen van goede praktijken en werken met medeleven voor de instandhouding en bevordering van hoge normen voor dierenwelzijn door het aanpassen van persoonlijk gedrag en het beheren van omgevingsfactoren.,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,veiligheidsmaatregelen bij werkpraktijken in acht nemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62,advies geven over afvalbeheer,released,skill/competence,cross-sector,raad geven over afvalbeheer,"Organisaties adviseren over de implementatie van de afvalregelgeving en over verbeteringsstrategieën voor afvalbeheer en afvalminimalisatie, om duurzame praktijken en milieubewustzijn te vergroten.",http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,adviseren over zakelijke of operationele aangelegenheden | anderen adviseren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,technologieën voor hernieuwbare energie,released,knowledge,cross-sector,duurzame energietechnologieën | hernieuwbare energietechnologieën,"De verschillende soorten energiebronnen die onuitputtelijk zijn, zoals wind, zon, water, biomassa en biobrandstoffen. De verschillende technologieën voor het in toenemende mate benutten van deze vormen van energie, zoals windturbines, hydro-elektrische stuwdammen, fotovoltaïsche zonne-energie en geconcentreerde zonne-energie.",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8460277-3c9a-4be4-b203-600a2a295f47,bestrijding van plantenziekten,released,knowledge,sector-specific,,"Soorten en kenmerken van ziekten in planten en gewassen. Verschillende soorten controlemethoden, activiteiten waarbij gebruik wordt gemaakt van conventionele of biologische methoden, rekening houdend met het type plant of gewas, de milieu- en klimaatomstandigheden en de gezondheids- en veiligheidsvoorschriften. Opslag en behandeling van producten.",http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65,aardwarmtesystemen ontwerpen,released,skill/competence,sector-specific,,"Een aardwarmtesysteem in detail ontwerpen. De grenzen van de bouwplaats bepalen, d.w.z. de benodigde ruimte, oppervlakte, diepte. Het ontwerp vastleggen in uitvoerige beschrijvingen en tekeningen.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9b7be6c-29a0-4021-980e-a0e3b0005205,golfenergieomzetters inspecteren,released,skill/competence,sector-specific,,"Golfenergieomzetters aan routinematige inspecties onderwerpen door alle onderdelen zorgvuldig te inspecteren om eventuele problemen op te sporen en na te gaan of reparaties nodig zijn.
   ",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,elektrische en mechanische systemen en apparatuur testen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fac6dbca-0d38-48a0-a255-d2beea8156d6,verontreiniging van de zee voorkomen,released,skill/competence,sector-specific,mariene verontreiniging voorkomen,Inspecties uitvoeren en maatregelen nemen om verontreiniging van de zee te voorkomen of te beperken. Internationale codes en resoluties in acht nemen.,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,manieren toepassen om vervuiling te verminderen | vervuiling meten | controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc0ea6f4-8182-4127-a92b-fd53be15ec30,processen voor biokatalyse ontwerpen,released,skill/competence,sector-specific,biokatalyseprocessen ontwerpen,Ontwikkelen van brandstoffen of fijnchemicaliën uit biomassa door gebruik te maken van micro-organismen zoals enzymen of gist.,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,bedienen van wetenschappelijke apparatuur en laboratoriumapparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc6890aa-1dbd-4aa1-bae2-4699965eeaf0,bosbranden beheren,released,skill/competence,sector-specific,,"Bescherming van leven, eigendommen en hulpbronnen door het voorkomen van bosbranden. Brand detecteren, controleren, beperken en onderdrukken wanneer deze zich voordoet. Integreren van kennis van brandregimes, de effecten van brand en de waarden die een risico vormen, het vereiste niveau van bosbescherming en de kosten van brandgerelateerde activiteiten.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/3d9873e5-7128-49d9-9048-f72b8ea4b29e,controleren van omgevingsomstandigheden | bossen beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fc7ed09d-3010-4054-8136-a534b16fb35e,werkprogramma’s ontwikkelen voor natuurgebieden,released,skill/competence,sector-specific,,"Ontwikkelen, implementeren en herzien van het werkprogramma voor natuurgebieden (dienstverlening) om de voltooiing binnen de toegewezen middelen en termijnen mogelijk te maken.",http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,operaties en productieprocessen plannen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fcc29203-1f8d-4c54-90ee-78cb18467695,toezien op behandeling van afvalwater,released,skill/competence,sector-specific,,Toezien op de behandeling van afvalwater volgens de milieuwetgeving.,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,begeleiden van operationele werkzaamheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fd2930ce-cd21-4eb2-87f7-115c3d197e24,watervoorziening behouden,released,skill/competence,occupation-specific,waterbronnen beschermen | waterbronnen behouden,Ernaar streven om het irrigatiewater van de grond te behouden. Samenkomen met waterbeschermingsorganisaties en contacten leggen met het management over de ontwikkelingen in het instandhoudingsbeleid.,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c,behartigen van individuele en gemeenschapsbelangen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fdfb348c-6aaf-4815-8f50-2f665287c422,uitdagingen in de textielindustrie,released,knowledge,sector-specific,,De doelstellingen op het gebied van efficiency en ecologische problemen in de textielindustrie.,http://data.europa.eu/esco/isced-f/0723 | http://data.europa.eu/esco/skill/469748ce-051a-407e-9099-0c9415ac2705 | http://data.europa.eu/esco/skill/4e373bb6-b9e1-4400-ba59-0313e88e8f94,"textiel (kleding, schoeisel en leer) | uitdagingen positief benaderen | textielsector"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fdff4747-70f6-4f1a-8285-8d31eb3c11e1,gazons onderhouden,released,skill/competence,sector-specific,,"Gazonverzorging door toepassing van technieken van organische, hybride en geïntegreerde gazonverzorging. Zorgen voor alle noodzakelijke voedingsstoffen. ",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,bebouwen van land en telen van gewassen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006,energiesimulaties uitvoeren,released,skill/competence,sector-specific,,"De energieprestatie van het gebouw reproduceren met behulp van wiskundige modellen op de computer.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analyseren en evalueren van informatie en gegevens
